Estado,IBGE-Code,Município,PET_01,PET_02,PET_03,PET_04,PET_05,PET_06,PET_07,PET_08,PET_09,PET_10,PET_11,PET_12,PR_01,PR_02,PR_03,PR_04,PR_05,PR_06,PR_07,PR_08,PR_09,PR_10,PR_11,PR_12,latitude,longitude
PR,4122800,Salgado Filho,"135,46","118,46","111,69","86,58","60,28","51,42","58,83","84,99","93,70","114,40","129,86","146,97","214,70","172,10","150,40","144,67","141,40","165,23","128,50","109,27","164,50","243,23","114,10","213,13",-26.14130520918879,-53.41538808188438
PR,4122909,Salto do Itararé,"115,48","104,56","108,36","89,02","67,28","55,82","63,78","86,94","99,17","114,88","123,90","129,24","196,03","165,50","105,03","81,70","56,20","73,37","40,27","44,57","62,40","152,70","111,00","148,53",-23.63069740167196,-49.68302003143143
PR,4123006,Salto do Lontra,"134,85","118,12","113,29","85,40","60,06","49,25","57,29","82,52","92,51","115,13","129,71","145,79","222,60","188,33","156,30","127,80","113,57","148,67","124,37","100,53","152,93","263,90","102,97","208,10",-25.775414341114683,-53.28703329244316
PR,4123105,Santa Amélia,"123,17","109,52","113,51","94,32","74,22","61,77","69,90","94,35","106,19","120,83","129,15","134,57","185,30","173,50","114,30","87,67","72,13","63,87","59,03","48,43","58,87","138,10","100,57","132,27",-23.259049333866137,-50.41011816549793
PR,4123204,Santa Cecília do Pavão,"120,18","103,56","109,52","89,68","70,53","58,24","64,82","88,58","98,03","113,62","121,38","129,12","214,10","170,03","107,13","89,87","89,67","89,17","85,70","56,33","91,47","150,17","127,23","154,37",-23.544446788214817,-50.797588915985344
PR,4123303,Santa Cruz de Monte Castelo,"136,56","123,98","120,19","100,57","78,70","66,49","76,84","102,72","112,38","128,16","138,21","144,56","147,87","159,27","80,10","80,87","102,13","101,77","49,43","46,37","77,80","179,47","134,83","148,30",-23.084988908349064,-53.36289259200837
PR,4123402,Santa Fé,"120,82","107,51","110,92","92,55","71,39","57,66","66,35","89,63","98,27","114,67","122,52","131,95","186,93","175,13","97,17","89,20","101,30","73,27","63,93","41,07","65,77","158,90","123,67","123,03",-23.06301224457309,-51.83880144288477
PR,4123501,Santa Helena,"140,98","123,57","120,20","93,08","66,11","54,85","63,56","90,86","102,36","123,24","137,21","153,06","171,40","171,90","130,33","117,90","128,87","130,30","95,77","68,37","121,03","237,60","144,27","153,20",-24.888927698945537,-54.30563723004079
PR,4123600,Santa Inês,"124,40","116,37","118,90","100,02","79,36","66,50","77,17","103,02","112,56","125,98","134,38","137,36","192,47","174,80","84,93","74,77","95,07","68,20","52,27","39,13","57,23","153,43","132,20","115,67",-22.713092633472133,-51.897860916132906
PR,4123709,Santa Isabel do Ivaí,"134,97","122,81","119,08","99,11","77,52","65,64","75,86","101,28","111,41","126,73","138,83","143,57","147,83","158,17","76,07","79,40","98,53","101,43","47,17","42,10","73,03","171,67","133,93","138,30",-23.114539911067336,-53.24074263500316
PR,4123808,Santa Izabel do Oeste,"133,80","118,68","112,61","86,58","60,62","50,03","58,04","83,09","93,42","114,84","131,42","145,33","221,00","174,97","159,70","130,37","128,17","161,53","127,30","100,07","157,57","257,00","100,00","213,00",-25.783784364130195,-53.42301994779925
PR,4123824,Santa Lúcia,"136,60","119,80","112,79","87,12","61,71","50,46","58,61","84,09","94,37","115,52","131,16","146,58","191,60","170,87","136,27","135,27","133,80","157,23","121,20","92,00","150,47","215,70","110,50","182,33",-25.38928526475661,-53.55370501663818
PR,4123857,Santa Maria do Oeste,"120,30","104,46","105,31","82,76","62,05","50,44","56,80","78,78","88,74","106,31","120,10","128,83","249,47","152,10","120,40","102,17","110,47","142,93","112,87","83,93","153,20","224,27","110,10","183,93",-24.909188554720416,-51.92960912474654
PR,4123907,Santa Mariana,"124,13","109,44","114,86","95,74","75,74","63,59","72,43","97,01","107,06","122,57","129,84","135,35","194,90","177,10","113,20","80,83","64,63","59,60","50,23","41,83","55,07","134,50","103,47","136,00",-23.06069938862826,-50.53886870797742
PR,4123956,Santa Mônica,"132,93","120,86","118,62","98,08","76,47","63,65","74,19","98,83","109,87","125,40","137,27","141,48","151,50","156,80","77,10","78,70","99,40","101,40","50,10","42,33","73,73","169,47","133,23","133,27",-23.15436356407396,-53.10919316048411
PR,4124004,Santana do Itararé,"114,26","103,77","108,11","88,27","66,66","54,90","63,17","86,02","98,38","113,48","122,67","128,68","198,60","160,97","103,43","80,40","55,03","71,20","42,60","44,77","65,43","148,17","107,07","146,40",-23.75075323016551,-49.63246682604704
PR,4124020,Santa Tereza do Oeste,"130,21","114,52","110,70","89,40","64,61","53,55","62,83","85,46","96,90","115,40","128,52","142,28","188,90","171,73","135,77","139,90","125,57","148,80","116,93","76,50","140,27","228,73","121,77","196,23",-25.036540807999483,-53.60605014065028
PR,4124053,Santa Terezinha de Itaipu,"144,54","126,53","119,79","92,58","65,59","54,97","63,18","89,91","102,61","126,01","140,78","152,97","185,27","155,93","136,73","134,57","152,00","123,33","105,10","93,37","131,13","243,60","161,47","174,80",-25.45661631948829,-54.4274056005544
PR,4124103,Santo Antônio da Platina,"118,34","106,99","111,75","91,61","72,41","58,75","67,37","90,83","104,47","119,00","128,26","130,86","187,63","183,23","129,97","89,33","80,20","76,77","63,40","55,93","64,43","153,63","113,80","144,60",-23.29667930128462,-50.08563549989009
PR,4124202,Santo Antônio do Caiuá,"129,47","115,92","120,97","99,62","79,07","66,41","76,11","101,93","112,33","124,67","134,90","138,11","173,40","167,43","78,07","69,30","86,90","69,77","48,73","41,03","58,10","149,97","138,20","108,83",-22.69901769170492,-52.3561718369281
PR,4124301,Santo Antônio do Paraíso,"119,29","102,42","108,76","89,05","70,48","57,61","64,59","87,64","97,43","112,60","123,52","128,10","205,03","175,57","106,83","90,37","91,13","86,07","88,03","58,17","88,97","153,57","123,20","139,63",-23.580607482175257,-50.6302511467032
PR,4124400,Santo Antônio do Sudoeste,"135,89","117,52","111,80","86,58","60,78","50,41","58,00","82,84","93,22","114,52","129,98","146,04","211,20","161,33","141,70","148,67","147,87","166,27","122,73","103,43","165,60","233,03","111,97","224,13",-26.06663280902089,-53.63325568201602
PR,4124509,Santo Inácio,"128,48","115,73","119,13","100,46","79,53","66,86","77,16","103,99","113,12","126,12","135,76","138,49","192,70","173,63","85,23","74,70","97,10","67,20","51,07","39,10","57,17","152,87","129,13","118,90",-22.7187575220335,-51.8020615221852
PR,4124608,São Carlos do Ivaí,"126,53","111,17","113,60","91,44","69,14","54,43","63,85","86,79","98,42","115,30","127,47","135,41","171,17","146,70","83,37","82,87","106,40","91,23","67,00","48,13","83,87","163,93","122,53","123,30",-23.34207447848091,-52.48049484588612
PR,4124707,São Jerônimo da Serra,"115,77","101,17","107,23","86,62","67,81","55,81","62,47","84,94","94,38","110,25","120,00","126,87","221,50","163,33","103,83","92,43","85,03","99,23","86,63","59,43","98,87","150,87","126,87","153,40",-23.71625815862247,-50.77841061428946
PR,4124806,São João,"131,24","117,05","110,59","85,07","59,65","48,59","55,49","80,02","90,97","112,60","128,26","141,77","203,67","186,97","134,43","140,77","107,40","135,63","122,67","97,43","167,03","236,73","137,20","183,90",-25.774091115728893,-52.793037505793286
PR,4124905,São João do Caiuá,"123,82","114,40","116,98","96,56","76,12","63,24","72,80","97,91","108,24","120,79","131,04","134,85","175,30","173,03","82,67","75,10","91,07","75,40","58,33","42,03","61,83","155,67","135,93","107,40",-22.838217666500057,-52.3305701760339
PR,4125001,São João do Ivaí,"125,65","110,83","108,71","88,43","66,30","52,99","60,06","81,74","93,31","112,88","124,18","134,65","212,43","149,90","127,90","67,90","104,10","109,63","84,60","65,47","101,47","181,73","103,73","189,03",-23.99257337787686,-51.848044746628325
PR,4125100,São João do Triunfo,"112,87","95,00","96,31","71,30","52,15","41,22","46,97","67,83","77,77","94,25","108,98","119,82","187,43","199,90","125,83","100,13","83,50","123,50","75,63","80,07","124,13","165,80","110,10","148,47",-25.67001759477181,-50.28676797516011
PR,4125209,São Jorge d'Oeste,"134,12","117,39","110,52","84,45","59,34","48,44","55,41","80,26","91,66","113,17","130,47","144,22","204,20","205,07","134,43","138,57","101,17","129,50","118,50","92,27","159,77","247,77","137,27","186,37",-25.655879605221845,-52.940005252107895
PR,4125308,São Jorge do Ivaí,"121,39","109,40","105,52","89,63","66,00","51,70","60,81","82,36","93,26","111,21","118,01","131,27","170,43","148,87","97,00","86,60","105,20","84,77","64,60","48,83","84,73","164,70","119,43","132,53",-23.43510585499304,-52.31700659426724
PR,4125357,São Jorge do Patrocínio,"136,06","122,80","119,22","94,84","72,59","59,91","70,95","97,73","106,46","126,67","139,17","147,62","141,30","145,47","86,70","72,07","137,63","108,83","87,47","51,50","116,40","174,40","115,33","184,33",-23.738706556679343,-53.94770358427294
PR,4125407,São José da Boa Vista,"115,14","102,48","106,70","86,19","64,67","52,23","61,50","82,89","94,31","109,90","120,04","126,69","200,67","164,43","106,77","81,90","57,77","72,77","47,80","46,63","75,20","145,13","106,33","144,43",-23.95865508586974,-49.67121117246733
PR,4125456,São José das Palmeiras,"138,91","120,69","117,64","92,54","66,53","55,66","65,14","91,04","101,61","120,53","134,30","149,92","174,27","163,90","123,87","124,37","130,10","126,63","102,83","67,50","117,20","235,87","125,17","178,57",-24.815462220376453,-54.11955664910652
PR,4125506,São José dos Pinhais,"111,11","94,22","94,31","71,70","54,65","43,08","50,05","66,61","74,81","91,93","100,99","115,67","239,73","214,13","183,40","114,33","96,93","115,03","87,83","80,90","133,20","171,27","141,50","172,17",-25.66436832570986,-49.09495352490261
PR,4125555,São Manoel do Paraná,"127,87","112,62","112,66","92,79","70,05","55,75","64,77","87,82","99,55","117,40","127,28","136,20","169,80","143,63","84,07","85,37","106,83","94,50","67,93","49,10","87,77","165,60","125,50","124,73",-23.37241515663669,-52.61240132408446
PR,4125605,São Mateus do Sul,"109,33","94,39","92,62","69,57","51,29","40,40","45,91","65,13","75,59","94,21","110,53","122,23","196,73","188,67","128,33","104,93","91,07","131,43","81,47","92,27","135,17","170,80","109,83","153,73",-25.908201004263912,-50.44204242076169
PR,4125704,São Miguel do Iguaçu,"141,57","127,89","119,10","91,47","64,67","53,68","61,89","89,50","101,12","124,73","137,96","153,66","185,33","162,70","141,90","127,20","141,47","118,37","108,40","94,70","129,57","258,43","149,83","175,23",-25.38755287700085,-54.26201020090062
PR,4125753,São Pedro do Iguaçu,"134,91","118,80","115,30","91,71","65,63","54,22","63,49","88,54","99,34","118,86","133,10","147,81","171,43","163,90","126,57","126,47","122,80","123,43","106,27","65,40","119,23","228,07","112,80","179,27",-24.906495944525822,-53.89071027371325
PR,4125803,São Pedro do Ivaí,"122,72","106,71","108,53","87,73","65,57","51,70","59,05","80,42","90,90","109,78","122,29","131,64","215,80","143,90","124,20","70,77","107,47","98,17","73,53","57,93","95,17","180,13","100,00","178,47",-23.845534272100146,-51.87170251334163
PR,4125902,São Pedro do Paraná,"131,97","121,92","121,81","100,20","80,62","68,37","78,77","105,73","113,57","128,29","138,45","143,06","152,40","163,00","74,60","77,93","91,97","90,67","39,03","40,53","69,30","173,30","139,93","136,70",-22.784905461935505,-53.18130136835973
PR,4126009,São Sebastião da Amoreira,"121,16","104,45","110,38","90,83","72,03","59,14","66,36","90,38","100,00","115,57","123,50","130,41","204,60","178,77","110,47","88,73","91,40","81,50","82,57","55,37","85,70","153,23","125,83","144,67",-23.45534036286772,-50.72256906055018
PR,4126108,São Tomé,"125,78","111,19","110,26","90,81","67,55","53,09","62,46","84,95","96,77","115,10","124,58","135,29","170,60","146,33","86,20","87,27","108,67","95,30","68,77","51,97","91,30","168,10","122,57","133,37",-23.52449394673,-52.53877019118057
PR,4126207,Sapopema,"114,15","100,59","103,35","84,83","65,01","52,95","60,80","82,49","91,36","106,83","117,89","124,95","212,97","164,97","107,30","99,67","89,03","104,13","89,30","62,67","100,33","157,17","126,23","140,97",-23.87512894176288,-50.60457204128577
PR,4126256,Sarandi,"114,88","100,20","101,66","86,46","63,14","47,54","55,79","75,33","85,44","105,52","109,84","124,43","179,60","149,40","106,70","87,13","101,63","78,50","59,60","43,93","77,80","153,60","106,63","146,93",-23.46824880823726,-51.86711099181508
PR,4126272,Saudade do Iguaçu,"129,80","112,56","108,25","84,70","59,52","47,92","54,61","78,60","88,77","110,97","128,38","138,79","202,30","173,40","132,10","136,23","107,50","143,00","123,60","98,20","170,10","224,30","132,50","182,40",-25.713222688550577,-52.60438876006534
PR,4126306,Sengés,"111,92","98,12","103,20","82,15","60,88","49,52","59,03","78,12","88,30","103,91","112,97","120,97","225,97","180,10","119,70","76,17","66,57","75,83","58,07","49,40","86,60","146,03","120,37","148,43",-24.24910450609503,-49.4559828256244
PR,4126355,Serranópolis do Iguaçu,"138,89","121,96","115,44","88,68","62,49","51,20","59,13","84,90","96,04","117,80","135,80","152,16","192,13","174,27","137,10","133,40","133,53","125,67","115,90","89,77","137,37","244,60","128,57","179,43",-25.47698011453288,-54.02760608114004
PR,4126405,Sertaneja,"127,65","112,17","117,86","99,02","77,73","64,99","74,34","100,32","109,67","124,05","131,52","136,61","204,87","187,60","122,20","73,17","69,13","59,37","45,73","37,43","54,63","145,50","124,60","150,33",-22.934237226608392,-50.87495870388185
PR,4126504,Sertanópolis,"127,48","112,07","115,95","97,61","76,95","63,66","72,23","98,42","106,86","123,29","129,58","137,49","206,23","188,40","118,93","78,50","84,63","67,13","54,17","41,83","63,67","152,07","135,90","158,27",-23.05731015126368,-51.07202455992184
PR,4126603,Siqueira Campos,"114,27","102,64","108,09","87,65","67,45","55,64","63,82","86,85","98,17","113,50","123,14","129,32","192,37","177,27","103,60","85,30","55,30","76,00","45,50","43,80","63,27","151,43","110,87","148,67",-23.63917599349008,-49.79295469471081
PR,4126652,Sulina,"131,14","115,10","111,13","84,76","59,28","47,84","54,54","78,84","89,93","112,69","128,76","141,53","205,97","186,53","129,67","137,37","104,37","131,27","118,53","95,63","164,97","232,13","137,37","180,80",-25.693437151644183,-52.71851109803046
PR,4126678,Tamarana,"117,89","102,45","109,26","86,96","67,95","55,36","61,64","83,94","93,13","110,63","121,37","128,84","222,20","168,77","110,93","93,93","95,27","102,90","88,33","62,73","104,60","162,70","129,37","167,63",-23.82223016301017,-51.05191641784062
PR,4126702,Tamboara,"124,16","112,21","112,86","92,52","70,94","58,07","66,71","89,53","100,48","115,30","126,95","134,07","170,30","156,07","83,30","82,63","103,37","84,37","65,30","45,07","76,80","161,57","127,53","118,03",-23.198518321869663,-52.48405365011055
PR,4126801,Tapejara,"129,64","113,35","114,30","91,44","68,52","56,06","64,82","87,99","99,21","117,41","130,50","139,09","175,50","133,43","95,70","78,00","113,40","114,43","85,23","55,80","92,17","166,33","114,63","148,43",-23.65844182533281,-52.89029657476693
PR,4126900,Tapira,"134,05","121,10","118,45","95,47","74,07","61,05","70,49","95,63","106,67","122,96","134,50","143,45","159,83","150,70","86,60","81,90","104,87","107,73","65,40","48,93","82,10","169,80","125,33","140,47",-23.329158369776746,-53.13405427635317
PR,4127007,Teixeira Soares,"114,35","97,90","98,96","75,38","54,42","43,31","49,50","72,63","82,09","98,36","111,80","121,58","169,60","182,70","131,03","101,37","84,97","113,43","79,70","71,73","120,33","179,83","124,07","143,53",-25.31340353509252,-50.40851127275238
PR,4127106,Telêmaco Borba,"114,47","99,85","104,91","83,14","63,30","51,02","58,52","79,97","89,14","105,36","116,73","126,36","191,57","158,73","112,20","102,50","81,13","95,50","79,30","64,90","103,47","160,33","126,10","140,83",-24.25000074368615,-50.52247316202238
PR,4127205,Terra Boa,"122,59","107,88","108,14","88,81","66,08","52,60","60,59","81,51","93,39","111,60","122,42","132,02","174,27","148,67","94,33","88,93","110,27","93,60","70,33","56,10","96,77","170,93","118,67","149,83",-23.69656122965962,-52.387984151723934
PR,4127304,Terra Rica,"125,81","118,30","119,98","99,28","78,99","66,92","76,58","101,74","111,89","125,17","135,19","138,00","169,00","165,50","76,93","72,93","89,53","75,30","46,97","41,00","64,70","157,97","139,20","117,17",-22.729326231065027,-52.68162713171714
PR,4127403,Terra Roxa,"138,34","122,65","119,50","94,64","69,50","58,12","68,74","95,77","106,11","126,49","139,55","146,75","164,67","158,13","108,00","103,77","158,00","116,73","83,17","58,97","122,47","194,87","128,30","187,33",-24.208788047278887,-54.06276094080553
PR,4127502,Tibagi,"116,89","99,79","106,44","82,40","60,12","48,39","55,46","77,29","86,66","103,94","115,69","123,55","181,57","154,97","119,83","97,50","85,43","96,20","77,00","68,87","115,10","166,73","129,87","145,00",-24.655722822551745,-50.468700988210585
PR,4127601,Tijucas do Sul,"109,98","91,85","92,34","70,66","51,53","40,97","47,36","63,42","70,94","89,36","100,93","114,05","228,40","211,10","178,40","110,33","93,57","113,97","87,77","88,43","132,67","167,60","133,80","166,77",-25.901523009793618,-49.11215224419413
PR,4127700,Toledo,"135,75","120,61","115,51","92,15","66,85","55,50","66,00","90,01","100,01","120,13","132,85","145,93","152,63","150,17","109,93","113,20","113,67","111,37","96,27","57,37","107,53","199,30","96,83","165,93",-24.70483557818362,-53.777472876725774
PR,4127809,Tomazina,"118,33","105,95","109,73","88,33","67,92","54,79","63,29","85,41","97,93","114,50","124,47","132,41","190,57","161,93","113,67","95,20","67,73","76,57","51,07","51,77","74,87","163,60","120,10","141,07",-23.72537055989209,-49.96263712451821
PR,4127858,Três Barras do Paraná,"134,17","116,20","110,77","85,75","60,23","49,75","57,06","81,74","92,84","113,56","128,27","142,96","199,20","202,13","135,73","139,13","112,40","145,40","118,53","90,10","154,13","236,60","127,07","191,47",-25.43882546472077,-53.2246502150164
PR,4127882,Tunas do Paraná,"109,29","94,38","95,76","72,80","53,83","44,19","50,33","66,44","76,59","94,26","102,84","115,17","240,43","199,67","149,67","108,53","87,07","90,77","84,30","66,27","115,67","170,33","129,00","153,30",-24.952629681886748,-48.90266654254723
