Data,Tmax (°C),Tmin (°C),Tmed (°C),UR (%),Vel. Vento (m/s),Radiação solar (MJ/m²d),Chuva (mm),Ano,Radiação solar (KJ/m²d)
22/12/2023,"35,4","21,8","28,6","70,95833333","1,083333333","28,8209",0,2023,"28820,9"
23/12/2023,"33,1","23,6","28,35","76,20833333","2,375","19,8096",0,2023,"19809,6"
24/12/2023,"28,1","19,8","23,95","87,375","2,833333333","7,4673",2,2023,"7467,3"
25/12/2023,"27,1","21,8","24,45","91,625","2,666666667","4,4551","33,8",2023,"4455,1"
26/12/2023,"29,3","21,2","25,25","81,41666667","1,833333333","27,6013",0,2023,"27601,3"
27/12/2023,"30,8","15,4","23,1","74,08333333","1,25","31,3502",0,2023,"31350,2"
28/12/2023,"34,4","19,4","26,9","71,54166667","2,583333333","30,1031",0,2023,"30103,1"
29/12/2023,32,"21,1","26,55","75,16666667","3,416666667","16,1562","9,8",2023,"16156,2"
30/12/2023,"29,9",18,"23,95","80,33333333","2,166666667","24,227",0,2023,24227
31/12/2023,"31,5","16,8","24,15","75,54166667","1,25","25,2332",0,2023,"25233,2"
01/01/2024,"34,1","20,5","27,3","74,79166667","2,166666667","27,0439",2,2024,"27043,9"
02/01/2024,32,"21,9","26,95","84,625","1,416666667","20,1703",4,2024,"20170,3"
03/01/2024,33,20,"26,5","76,75","1,5","28,3103","0,2",2024,"28310,3"
04/01/2024,33,"20,4","26,7","75,72222222","1,944444444","20,2026",0,2024,"20202,6"
05/01/2024,"31,1","19,6","25,35","78,28571429","1,642857143","8,828",0,2024,8828
06/01/2024,"35,5","21,5","28,5","67,3","1,6","3,9498",0,2024,"3949,8"
07/01/2024,"37,4","24,9","31,15","49,8",3,"20,0366",0,2024,"20036,6"
08/01/2024,"38,1","27,5","32,8","49,83333333","2,166666667","23,2775",0,2024,"23277,5"
09/01/2024,"38,8","21,6","30,2","65,05","2,65","22,558","6,6",2024,22558
10/01/2024,"35,9","20,7","28,3","69,34782609","2,739130435","27,5135",0,2024,"27513,5"
11/01/2024,"30,4","24,1","27,25","75,33333333","2,5","13,0015",0,2024,"13001,5"
12/01/2024,"34,6","20,8","27,7","76,375","2,208333333","26,2427",0,2024,"26242,7"
13/01/2024,"35,2","22,8",29,"71,79166667","2,583333333","24,9897",0,2024,"24989,7"
14/01/2024,"36,2","24,2","30,2","65,17391304","3,086956522","27,6039",0,2024,"27603,9"
15/01/2024,"31,8","22,4","27,1","81,70833333","3,125","7,3321","35,2",2024,"7332,1"
16/01/2024,"35,4","22,6",29,"78,75","3,583333333","26,5194","0,2",2024,"26519,4"
17/01/2024,34,25,"29,5","72,58333333","2,458333333","17,3785",0,2024,"17378,5"
18/01/2024,"36,4","24,7","30,55","70,91666667","3,041666667","26,2065",0,2024,"26206,5"
19/01/2024,"34,3","23,5","28,9","80,82608696","2,695652174","13,8462","1,2",2024,"13846,2"
20/01/2024,33,23,28,"82,66666667","2,416666667","17,126",9,2024,17126
21/01/2024,"35,1","22,4","28,75","75,75","1,625","25,3887",0,2024,"25388,7"
22/01/2024,"27,4","22,2","24,8","83,41666667",3,"11,5065",14,2024,"11506,5"
23/01/2024,"27,3","18,7",23,"81,625","1,708333333","15,4","11,6",2024,15400
24/01/2024,"31,4","18,6",25,"70,83333333","1,916666667","24,7845",0,2024,"24784,5"
25/01/2024,"31,8","15,9","23,85","63,58333333","1,791666667","28,2992",0,2024,"28299,2"
26/01/2024,"31,2","15,1","23,15","59,33333333","2,083333333","24,5351",0,2024,"24535,1"
27/01/2024,"30,8","18,2","24,5","62,5","2,125","24,9713",0,2024,"24971,3"
28/01/2024,33,"15,7","24,35","64,58333333","1,75","29,047",0,2024,29047
29/01/2024,"34,9","18,6","26,75","59,58333333","1,75","29,3831",0,2024,"29383,1"
30/01/2024,"36,9","19,3","28,1",56,"1,708333333","29,4079",0,2024,"29407,9"
31/01/2024,"36,8","19,4","28,1","54,79166667","1,875","27,8261",0,2024,"27826,1"
01/02/2024,"35,8","21,3","28,55","60,875","2,083333333","27,3534",0,2024,"27353,4"
02/02/2024,"36,4","23,2","29,8","57,66666667","3,125","27,4988",0,2024,"27498,8"
03/02/2024,"36,9","22,7","29,8","57,95833333","3,333333333","28,0977",0,2024,"28097,7"
04/02/2024,"35,2","24,1","29,65","60,16666667","2,958333333","25,0133",0,2024,"25013,3"
05/02/2024,"36,1","21,2","28,65","69,5","2,5","26,747",12,2024,26747
06/02/2024,"36,4","21,4","28,9","66,41666667","1,958333333","22,9245",0,2024,"22924,5"
07/02/2024,"35,6","20,6","28,1","72,45833333","1,791666667","19,476",2,2024,19476
08/02/2024,"35,8","21,1","28,45","75,66666667","2,458333333","26,629","9,6",2024,26629
09/02/2024,"36,1","22,3","29,2","73,66666667","2,5","26,0139","0,4",2024,"26013,9"
10/02/2024,"35,5","23,4","29,45","69,25","2,583333333","21,6191","3,2",2024,"21619,1"
11/02/2024,"37,4","24,4","30,9","61,25","2,5","25,971",0,2024,25971
12/02/2024,"38,1","24,1","31,1","57,08333333","3,208333333","27,9419",0,2024,"27941,9"
13/02/2024,"34,6","23,4",29,"66,29166667","2,916666667","16,9784","0,6",2024,"16978,4"
14/02/2024,"30,8",23,"26,9","87,125","1,458333333","16,8934","14,4",2024,"16893,4"
15/02/2024,"29,1","24,2","26,65","87,33333333","1,125","11,8998","2,4",2024,"11899,8"
16/02/2024,"31,2","22,9","27,05","79,125","1,458333333","22,3366","0,6",2024,"22336,6"
17/02/2024,"34,9","20,6","27,75","68,54166667","1,708333333","27,4877","0,4",2024,"27487,7"
18/02/2024,"33,4","20,8","27,1","66,875","2,5","19,1429","0,4",2024,"19142,9"
19/02/2024,"31,6","21,8","26,7","81,91666667","2,041666667","21,7213","19,4",2024,"21721,3"
20/02/2024,"31,2","18,9","25,05","80,41666667","1,291666667","24,4323",0,2024,"24432,3"
21/02/2024,"32,4","18,8","25,6","74,70833333","1,666666667","23,0401",0,2024,"23040,1"
22/02/2024,"33,8","21,1","27,45","69,5","2,25","24,6913",0,2024,"24691,3"
23/02/2024,"32,2","23,2","27,7","72,25","2,166666667","18,9196",0,2024,"18919,6"
24/02/2024,"35,4","23,5","29,45",73,"1,875","25,5778",0,2024,"25577,8"
25/02/2024,"36,2","23,1","29,65","75,08333333","1,75","19,2196",0,2024,"19219,6"
26/02/2024,"35,7",24,"29,85","69,625","2,083333333","24,2489",0,2024,"24248,9"
27/02/2024,"38,1","25,2","31,65","65,5","2,458333333","25,0327",0,2024,"25032,7"
28/02/2024,"37,8","23,3","30,55","69,45833333","1,125","22,1531",0,2024,"22153,1"
29/02/2024,"34,3","23,3","28,8","70,75","2,458333333","19,1727",0,2024,"19172,7"
01/03/2024,"34,7","21,6","28,15","71,29166667","1,916666667","25,6313",0,2024,"25631,3"
02/03/2024,"37,4","22,3","29,85","66,75","2,041666667","25,2637",0,2024,"25263,7"
03/03/2024,"37,5","24,3","30,9","66,125","2,333333333","20,3094",0,2024,"20309,4"
04/03/2024,"30,8","22,5","26,65","80,70833333","2,5","20,2421","3,6",2024,"20242,1"
05/03/2024,"30,4","21,5","25,95","79,95833333","1,958333333","14,6821","0,2",2024,"14682,1"
06/03/2024,"33,5","20,6","27,05","73,16666667","1,583333333","20,0889",0,2024,"20088,9"
07/03/2024,"33,9","23,5","28,7",74,"2,416666667","17,2641",52,2024,"17264,1"
08/03/2024,"30,7","23,2","26,95","84,45833333","2,791666667","12,9487","4,8",2024,"12948,7"
09/03/2024,"33,5",24,"28,75","80,58333333","1,75","21,2346","0,6",2024,"21234,6"
10/03/2024,"34,1",24,"29,05","77,20833333","1,833333333","23,2311",0,2024,"23231,1"
11/03/2024,"34,8","21,4","28,1","71,125","1,75","25,1431",0,2024,"25143,1"
12/03/2024,"35,3","23,6","29,45","66,375","2,25","25,4239",0,2024,"25423,9"
13/03/2024,"36,3","22,9","29,6","59,58333333","2,041666667","25,2647",0,2024,"25264,7"
14/03/2024,"38,1","22,5","30,3","60,91666667","2,083333333","24,3456",0,2024,"24345,6"
15/03/2024,"34,6",25,"29,8","68,29166667","1,333333333","15,8741",0,2024,"15874,1"
16/03/2024,"36,5","25,2","30,85","70,83333333","2,083333333","19,8638",0,2024,"19863,8"
17/03/2024,"29,5",23,"26,25","82,16666667","2,5","7,3885","40,2",2024,"7388,5"
18/03/2024,"32,7","22,7","27,7","83,375","2,208333333","19,4274",0,2024,"19427,4"
19/03/2024,"35,4","25,1","30,25","75,91666667","1,875","22,5951",0,2024,"22595,1"
20/03/2024,"34,9","23,4","29,15","74,29166667","2,791666667","21,8533",0,2024,"21853,3"
21/03/2024,"30,4","19,6",25,"76,79166667","2,791666667","9,6181","8,4",2024,"9618,1"
22/03/2024,"30,3","18,9","24,6","79,54166667","2,875","23,7365",0,2024,"23736,5"
23/03/2024,"29,6","19,8","24,7","67,95833333","1,875","23,6796",0,2024,"23679,6"
24/03/2024,"30,9","18,3","24,6","68,45833333","1,666666667","22,4575",0,2024,"22457,5"
25/03/2024,"30,5","19,9","25,2","73,5","1,5","22,2363",0,2024,"22236,3"
26/03/2024,"33,2","18,7","25,95","70,625","0,9166666667","23,4269",0,2024,"23426,9"
27/03/2024,32,"21,2","26,6","71,45833333","2,25","23,6441",0,2024,"23644,1"
28/03/2024,32,"20,9","26,45","71,20833333","1,916666667","22,3934",0,2024,"22393,4"
29/03/2024,"31,8","20,1","25,95","73,125","1,583333333","17,5805",0,2024,"17580,5"
30/03/2024,"33,3",20,"26,65","68,70833333","1,833333333","22,817",0,2024,22817
31/03/2024,34,"18,5","26,25","66,75","1,625","19,746",0,2024,19746
01/04/2024,"31,3","20,9","26,1",78,"1,125","12,5454","23,6",2024,"12545,4"
02/04/2024,"29,9","21,4","25,65","84,70833333","1,375","16,2386",0,2024,"16238,6"
03/04/2024,"34,6","20,7","27,65","75,20833333","1,541666667","22,0082",0,2024,"22008,2"
04/04/2024,"32,9","24,1","28,5","71,33333333","1,958333333","11,55",0,2024,11550
05/04/2024,"35,6","22,7","29,15","73,16666667","1,125","18,8425","15,4",2024,"18842,5"
06/04/2024,"34,3","19,6","26,95","79,66666667","1,166666667","21,0709","0,2",2024,"21070,9"
07/04/2024,"28,1","19,6","23,85","77,45833333","3,583333333","2,435","29,6",2024,2435
08/04/2024,"29,8",20,"24,9","84,95833333","1,125","16,9652",0,2024,"16965,2"
09/04/2024,32,"21,7","26,85","81,79166667","1,25","17,5357",0,2024,"17535,7"
10/04/2024,32,"21,1","26,55","81,45833333","1,5","16,2635",0,2024,"16263,5"
11/04/2024,"27,1","22,9",25,"84,875","1,291666667","5,2959","1,2",2024,"5295,9"
12/04/2024,"32,5","22,3","27,4","71,625","2,333333333","19,32",0,2024,19320
13/04/2024,"29,8","23,5","26,65","72,16666667","2,541666667","8,4451",0,2024,"8445,1"
14/04/2024,"28,2",23,"25,6","87,33333333","1,958333333","7,5862",0,2024,"7586,2"
15/04/2024,28,23,"25,5","86,29166667","3,25","8,2026","4,2",2024,"8202,6"
16/04/2024,"27,3","20,6","23,95","89,95833333","3,041666667","5,0479","51,2",2024,"5047,9"
17/04/2024,"24,2","17,1","20,65","79,83333333","2,958333333","20,36","0,4",2024,20360
18/04/2024,"26,1","12,2","19,15","69,125","1,958333333","21,4198",0,2024,"21419,8"
19/04/2024,"27,9","12,3","20,1","65,95833333","1,916666667","20,6492",0,2024,"20649,2"
20/04/2024,"29,1","14,1","21,6","70,54166667","2,083333333","20,6268",0,2024,"20626,8"
21/04/2024,31,"15,5","23,25","70,66666667","1,875","20,0667",0,2024,"20066,7"
22/04/2024,"29,9","19,8","24,85","71,25","2,5","10,8055",0,2024,"10805,5"
23/04/2024,"28,8",22,"25,4","86,91666667","2,291666667","4,7066","40,6",2024,"4706,6"
24/04/2024,"23,1","20,6","21,85","91,58333333","1,791666667","1,3669","18,2",2024,"1366,9"
25/04/2024,31,"19,1","25,05","83,33333333","1,125","15,382",0,2024,15382
26/04/2024,"31,9","21,2","26,55","74,04166667","2,625","18,1777",0,2024,"18177,7"
27/04/2024,"33,3","22,6","27,95","72,54166667","2,416666667","16,8394",0,2024,"16839,4"
28/04/2024,"31,7","23,2","27,45","76,45833333","1,708333333","13,435",0,2024,13435
29/04/2024,"33,9","23,8","28,85","72,58333333","2,833333333","17,7558",0,2024,"17755,8"
30/04/2024,34,"23,8","28,9","63,04166667","3,416666667","17,867",0,2024,17867
01/05/2024,"34,4","24,3","29,35","66,29166667","2,958333333","17,0847",0,2024,"17084,7"
02/05/2024,"34,7","24,9","29,8","71,29166667","2,541666667","14,5773","4,4",2024,"14577,3"
03/05/2024,"25,7","20,4","23,05","89,29166667","2,916666667","6,682",77,2024,6682
04/05/2024,"31,8","21,8","26,8","83,25","1,625","13,3981",0,2024,"13398,1"
05/05/2024,"33,3","22,5","27,9","66,125","2,416666667","17,3213",0,2024,"17321,3"
06/05/2024,"32,4","20,1","26,25","57,04166667","2,875","17,6191",0,2024,"17619,1"
07/05/2024,33,"20,5","26,75","63,41666667","2,958333333","17,5005",0,2024,"17500,5"
08/05/2024,34,"21,4","27,7","64,33333333","2,333333333","15,8993",0,2024,"15899,3"
09/05/2024,"27,8","19,8","23,8","85,33333333","2,166666667","4,4342","1,4",2024,"4434,2"
10/05/2024,32,"19,7","25,85","83,20833333","0,7916666667","11,3241",0,2024,"11324,1"
11/05/2024,"32,8","21,9","27,35","68,54166667","2,208333333","16,5041",0,2024,"16504,1"
12/05/2024,"33,4","21,4","27,4","65,91666667","2,291666667","14,837",0,2024,14837
13/05/2024,"26,1","16,8","21,45","88,875","2,583333333","1,8966","4,2",2024,"1896,6"
14/05/2024,"17,4","15,2","16,3","89,83333333","2,791666667","4,0833","3,8",2024,"4083,3"
15/05/2024,"17,8","11,3","14,55","85,04166667","1,166666667","5,0547",0,2024,"5054,7"
16/05/2024,"26,8","16,8","21,8","81,625","2,083333333","10,2536",0,2024,"10253,6"
17/05/2024,"26,4","18,1","22,25",86,"1,541666667","8,8675",0,2024,"8867,5"
18/05/2024,"20,8","14,7","17,75","93,66666667","1,791666667","1,3417","28,4",2024,"1341,7"
19/05/2024,"14,8","13,1","13,95","93,58333333","1,791666667","1,9717","9,4",2024,"1971,7"
20/05/2024,"20,3","11,1","15,7","85,5","0,6666666667","7,4898",0,2024,"7489,8"
21/05/2024,"30,9","14,4","22,65","73,33333333","2,541666667","14,7346",0,2024,"14734,6"
22/05/2024,32,"19,1","25,55","64,79166667","3,25","14,5234",0,2024,"14523,4"
23/05/2024,"28,5","21,5",25,"68,91666667","3,666666667","5,6499","12,2",2024,"5649,9"
01/06/2024,"25,2","10,6","19,2","65,64705882","1,823529412","2,8287",0,2024,"2828,7"
02/06/2024,"29,8","16,3","21,875","61,54166667","2,958333333","4,0948",0,2024,"4094,8"
03/06/2024,"28,9","19,3","23,73333333","61,58333333","2,458333333","9,4731",0,2024,"9473,1"
04/06/2024,"29,5","14,6","21,25833333","78,08333333","1,166666667","1,8204",0,2024,"1820,4"
05/06/2024,"28,5","18,4","22,7875","67,79166667","2,541666667","7,2321",0,2024,"7232,1"
06/06/2024,"29,3","16,5","22,10833333","66,83333333","1,791666667","13,6228",0,2024,"13622,8"
07/06/2024,"30,1","16,5","22,65833333","65,45833333","1,916666667","15,6329",0,2024,"15632,9"
08/06/2024,"30,3","16,5","22,9375","63,875","2,583333333","15,576",0,2024,15576
09/06/2024,"31,9",18,"24,58333333","58,08333333","4,166666667","14,627",0,2024,14627
10/06/2024,"31,7","19,4","24,8875","61,08333333","3,416666667","14,5431",0,2024,"14543,1"
11/06/2024,"31,2","18,1","24,6875","59,54166667",3,"12,1003",0,2024,"12100,3"
12/06/2024,"31,2","18,3","24,25","56,5","3,041666667","13,2189",0,2024,"13218,9"
13/06/2024,"32,2","17,6","24,90416667","50,70833333","4,708333333","14,2544",0,2024,"14254,4"
14/06/2024,"32,2","19,7","26,2",46,"6,958333333","14,3266",0,2024,"14326,6"
15/06/2024,"30,1","23,3","26,06666667","52,41666667","4,875","14,2012","0,2",2024,"14201,2"
16/06/2024,"26,1","20,4","22,99583333","71,70833333","2,75","13,888","0,8",2024,13888
17/06/2024,"25,7","19,9","21,93333333","82,08333333","2,291666667","14,3486","0,6",2024,"14348,6"
18/06/2024,"29,3","20,2","23,75833333","68,04166667","3,125","14,3543","1,6",2024,"14354,3"
19/06/2024,29,22,"25,49166667","51,75","4,958333333","14,1687",0,2024,"14168,7"
20/06/2024,29,"19,5","24,17083333","58,08333333","2,875","14,4352",0,2024,"14435,2"
21/06/2024,"31,3","20,4","24,8375","49,04166667","4,958333333","14,2735",0,2024,"14273,5"
22/06/2024,"31,9","19,5","25,24583333","48,83333333","5,208333333","14,1008",0,2024,"14100,8"
23/06/2024,"32,3","22,5","26,4125","57,20833333","3,083333333","5,6848",0,2024,"5684,8"
24/06/2024,"27,1","18,6","23,275","77,375","2,791666667","2,0852","6,6",2024,"2085,2"
25/06/2024,"21,1","16,5","18,3","92,33333333","2,083333333","5,2133",2,2024,"5213,3"
26/06/2024,19,"14,3","16,98333333","91,5","2,25","7,5685",0,2024,"7568,5"
27/06/2024,20,"9,7","14,60833333","79,66666667","1,541666667","6,3836",0,2024,"6383,6"
28/06/2024,"22,9","14,3","18,32083333","80,66666667","2,5","6,6159",0,2024,"6615,9"
29/06/2024,"19,2","11,1","15,00416667","78,08333333","3,666666667","13,926","3,2",2024,13926
30/06/2024,"17,9","4,7","10,27083333","65,625","2,666666667","13,2441",0,2024,"13244,1"
01/07/2024,"22,8","4,7","13,10869565","61,65217391","1,782608696","10,2039",0,2024,"10203,9"
02/07/2024,27,"10,3","18,41666667",63,"2,458333333","8,4544",0,2024,"8454,4"
03/07/2024,"30,2","18,6","23,10833333","63,25","3,041666667","5,4621",0,2024,"5462,1"
04/07/2024,"29,4","21,3","24,4","52,66666667","3,458333333","2,2525",0,2024,"2252,5"
05/07/2024,"29,7","17,4","23,90416667","54,625","3,083333333","14,7646",0,2024,"14764,6"
06/07/2024,"19,7",14,"16,3","85,08333333","2,5","5,8521","0,2",2024,"5852,1"
07/07/2024,"16,1","13,6","15,05","94,95833333","2,041666667","10,6478","22,2",2024,"10647,8"
08/07/2024,"15,3","11,8","13,2","90,54166667","3,791666667","15,0888","1,4",2024,"15088,8"
09/07/2024,"13,1","9,8","10,53333333","90,66666667","2,875","1,5233","0,2",2024,"1523,3"
10/07/2024,13,8,"9,683333333","88,20833333","1,791666667","6,8111",0,2024,"6811,1"
11/07/2024,"11,1",9,"9,75","95,16666667","1,958333333","0,628","57,4",2024,628
12/07/2024,10,"7,8",9,"94,66666667","2,833333333","1,7394","14,2",2024,"1739,4"
13/07/2024,"10,3","8,2","9,0625","97,16666667",2,"0,8232","39,6",2024,"823,2"
14/07/2024,"12,8","8,7","10,05","93,375","1,5","3,0052","0,4",2024,"3005,2"
15/07/2024,18,"10,2","12,56666667","85,33333333","1,666666667","10,1436",0,2024,"10143,6"
16/07/2024,"22,7","9,1","14,82083333","86,79166667","0,9583333333","12,6203",0,2024,"12620,3"
17/07/2024,"24,6","15,6","18,75833333","84,83333333","1,125","12,993",0,2024,12993
18/07/2024,"29,1","14,4","20,8625","75,08333333","1,791666667","14,7838",0,2024,"14783,8"
19/07/2024,"30,2","13,6",22,"59,58333333","2,583333333","15,0676",0,2024,"15067,6"
20/07/2024,"28,7","12,8","20,92083333","60,16666667","1,75","15,1622",0,2024,"15162,2"
21/07/2024,"29,4","15,4","21,34583333","56,875","2,208333333","15,0382",0,2024,"15038,2"
22/07/2024,"29,7","11,9","20,30833333","66,70833333","1,208333333","14,918",0,2024,14918
23/07/2024,"29,5","13,1","21,3875","60,70833333","1,541666667","14,77",0,2024,14770
24/07/2024,"30,3","14,6","21,775","53,41666667","2,625","14,8744",0,2024,"14874,4"
25/07/2024,"30,8","14,5","22,6","53,20833333","2,875","14,6393",0,2024,"14639,3"
26/07/2024,"28,5","17,5","22,68333333","56,875","2,708333333","8,7061",0,2024,"8706,1"
27/07/2024,25,"19,2","22,34166667","55,70833333","2,708333333","5,426",0,2024,5426
28/07/2024,"22,5","16,4","19,74166667","69,91666667","2,5","3,3452","1,2",2024,"3345,2"
29/07/2024,"19,7","16,8","18,09166667","90,75","2,5","2,1916","9,6",2024,"2191,6"
30/07/2024,"20,7","14,2","16,86666667","90,54166667","2,291666667","6,0937",0,2024,"6093,7"
31/07/2024,"25,7","14,5","19,33333333","73,625","3,375","13,4317",0,2024,"13431,7"
01/08/2024,"30,1","18,9","23,62916667","62,20833333","4,916666667","15,3556",0,2024,"15355,6"
02/08/2024,"31,2",22,"25,9125","48,125","5,75","15,7139",0,2024,"15713,9"
03/08/2024,"31,3","23,5","26,45833333","43,33333333","7,458333333","10,3053",0,2024,"10305,3"
04/08/2024,"28,3","21,7","25,15833333","50,95833333","3,958333333","8,1449",0,2024,"8144,9"
05/08/2024,"28,6","20,3","24,275","53,95833333","3,375","8,0385",0,2024,"8038,5"
06/08/2024,"32,2","21,8","25,99583333","48,25","3,625","16,0801",0,2024,"16080,1"
07/08/2024,"26,1","17,3","21,93333333","62,08333333","2,875","2,9064","6,8",2024,"2906,4"
08/08/2024,"17,9","13,4","16,20416667","91,79166667","3,083333333","1,8326","0,8",2024,"1832,6"
09/08/2024,14,8,"10,74166667","73,70833333","4,625","11,1234",0,2024,"11123,4"
10/08/2024,"16,5",4,"10,275","67,375","2,5","18,784",0,2024,18784
11/08/2024,"20,2","3,7","11,06666667","69,95833333","2,083333333","17,1586",0,2024,"17158,6"
12/08/2024,"17,2","6,6","12,49166667","62,875","3,041666667","18,5307",0,2024,"18530,7"
13/08/2024,"21,2","3,5","12,1375",56,"1,375","19,07",0,2024,19070
14/08/2024,27,"8,2","16,77083333","53,66666667","2,416666667","18,1974",0,2024,"18197,4"
15/08/2024,"30,4","14,9","21,78333333","45,625","3,083333333","15,2203",0,2024,"15220,3"
16/08/2024,33,"20,5","25,925","40,58333333","3,666666667","14,6434",0,2024,"14643,4"
17/08/2024,"34,4","20,3","27,32083333","41,29166667","3,416666667","15,3327",0,2024,"15332,7"
18/08/2024,"36,1","21,4","27,60833333","39,79166667","3,166666667","17,3753",0,2024,"17375,3"
19/08/2024,"35,5",20,"27,57916667","36,45833333","3,125","16,7184",0,2024,"16718,4"
20/08/2024,37,"20,5","27,85","40,625","2,625","17,0152",0,2024,"17015,2"
21/08/2024,"35,6","21,2","28,42083333","35,375","4,458333333","17,405",0,2024,17405
22/08/2024,"33,7","19,5","25,04166667","45,66666667","4,833333333","12,3648",0,2024,"12364,8"
23/08/2024,20,"13,1","17,01666667","78,375","4,166666667","8,9015",21,2024,"8901,5"
24/08/2024,"18,5","12,2","14,24583333","80,75","4,416666667","15,5563",0,2024,"15556,3"
25/08/2024,"16,2","6,2","11,225","64,91666667","3,416666667","17,9259",0,2024,"17925,9"
26/08/2024,"20,5","1,1","11,34166667","58,25","1,875","21,7588",0,2024,"21758,8"
27/08/2024,"24,6",5,"14,475","54,66666667","1,583333333","19,1049","0,4",2024,"19104,9"
28/08/2024,"28,7","15,2","20,37083333","44,83333333","1,25","16,5608",0,2024,"16560,8"
29/08/2024,"33,5","17,9","24,14583333","46,375","3,583333333","19,1135",0,2024,"19113,5"
30/08/2024,"35,3","21,2","26,81666667","41,75","3,666666667","18,7668",0,2024,"18766,8"
31/08/2024,"35,7","21,2","27,7875","40,625","3,541666667","16,0746",0,2024,"16074,6"
01/09/2024,"21,7","15,3","18,29166667","74,29166667","4,041666667","13,4311",0,2024,"13431,1"
02/09/2024,"25,5","11,5","17,42083333","67,58333333","1,333333333","15,1542",0,2024,"15154,2"
03/09/2024,"36,2","17,7","24,92083333","47,41666667","2,333333333","19,7384",0,2024,"19738,4"
04/09/2024,"34,3",19,"26,15","42,45833333","3,25","9,9402",0,2024,"9940,2"
